"id","timestamp","pmv","ppd","co2","pm25","pm10","temp","hr","voc","co","no2","c2h5ch","idnodo"
5620526,2022-06-29 18:19:00,0.85,20.0,708.0,2.7,6.6,27.0,55.8,19.0,1.84,50.0,113.0,fdba37
5620506,2022-06-29 18:18:00,0.84,20.0,708.0,3.0,6.9,27.0,55.6,19.0,1.83,50.0,113.0,fdba37
5620486,2022-06-29 18:17:00,0.84,20.0,708.0,2.7,7.7,27.0,55.0,20.0,1.83,50.0,112.0,fdba37
5620466,2022-06-29 18:16:00,0.81,19.0,708.0,2.9,7.1,26.9,55.6,20.0,1.8800000000000001,50.0,112.0,fdba37
5620446,2022-06-29 18:15:00,0.84,20.0,708.0,2.6,7.1,27.0,55.4,20.0,1.9000000000000001,50.0,112.0,fdba37
5620426,2022-06-29 18:14:00,0.81,19.0,708.0,2.7,6.3,26.9,55.4,19.0,1.85,50.0,112.0,fdba37
5620406,2022-06-29 18:13:00,0.81,19.0,708.0,3.0,7.7,26.9,55.2,19.0,1.85,50.0,112.0,fdba37
5620386,2022-06-29 18:12:00,0.81,19.0,708.0,2.9,8.0,26.9,55.0,19.0,1.9000000000000001,50.0,112.0,fdba37
5620366,2022-06-29 18:11:00,0.81,19.0,708.0,2.6,6.8,26.9,55.0,20.0,1.83,50.0,112.0,fdba37
5620346,2022-06-29 18:10:00,0.81,19.0,708.0,2.5,4.9,26.9,55.0,20.0,1.87,49.0,112.0,fdba37
5620326,2022-06-29 18:09:00,0.84,20.0,708.0,0.0,-1.0,27.0,55.0,19.0,1.84,50.0,111.0,fdba37
5620306,2022-06-29 18:08:00,0.84,20.0,708.0,0.0,-1.0,27.0,54.9,19.0,1.81,50.0,112.0,fdba37
5620286,2022-06-29 18:07:00,0.84,20.0,708.0,3.0,9.2,27.0,54.9,19.0,1.82,50.0,112.0,fdba37
5620266,2022-06-29 18:06:00,0.84,20.0,708.0,2.8,7.0,27.0,55.0,20.0,1.82,49.0,112.0,fdba37
5620246,2022-06-29 18:05:00,0.84,20.0,708.0,2.7,7.1,27.0,54.9,19.0,1.82,51.0,112.0,fdba37
5620226,2022-06-29 18:04:00,0.84,20.0,708.0,2.6,7.6,27.0,54.9,20.0,1.8,49.0,112.0,fdba37
5620206,2022-06-29 18:03:00,0.84,20.0,708.0,3.1,11.3,27.0,54.8,19.0,1.79,49.0,112.0,fdba37
5620186,2022-06-29 18:02:00,0.81,19.0,708.0,0.0,-1.0,26.9,55.1,19.0,1.77,49.0,112.0,fdba37
5620166,2022-06-29 18:01:00,0.84,20.0,708.0,3.2,9.3,27.0,54.9,19.0,1.86,50.0,112.0,fdba37
5620146,2022-06-29 18:00:00,0.81,19.0,708.0,2.8,8.5,26.9,55.0,19.0,1.76,50.0,112.0,fdba37
5620126,2022-06-29 17:58:00,0.81,19.0,708.0,3.0,11.0,26.9,55.0,19.0,1.76,49.0,112.0,fdba37
5620106,2022-06-29 17:57:00,0.84,20.0,708.0,2.7,8.3,27.0,55.1,19.0,1.73,48.0,112.0,fdba37
5620086,2022-06-29 17:56:00,0.8,19.0,708.0,3.0,8.2,26.9,54.8,19.0,1.74,49.0,113.0,fdba37
5620066,2022-06-29 17:55:00,0.84,20.0,708.0,2.7,10.9,27.0,55.0,19.0,1.73,49.0,112.0,fdba37
5620046,2022-06-29 17:54:00,0.8,19.0,708.0,3.2,11.7,26.9,54.8,19.0,1.79,50.0,112.0,fdba37
5620026,2022-06-29 17:53:00,0.81,19.0,708.0,2.6,7.7,26.9,54.9,19.0,1.73,49.0,113.0,fdba37
5620006,2022-06-29 17:52:00,0.81,19.0,708.0,2.8,10.1,26.9,54.9,19.0,1.74,49.0,113.0,fdba37
5619986,2022-06-29 17:51:00,0.8,19.0,708.0,2.7,7.2,26.9,54.8,19.0,1.71,49.0,112.0,fdba37
5619966,2022-06-29 17:50:00,0.81,19.0,708.0,3.0,8.9,26.9,55.0,19.0,1.71,48.0,113.0,fdba37
5619946,2022-06-29 17:49:00,0.81,19.0,708.0,3.1,10.7,26.9,55.0,19.0,1.75,49.0,113.0,fdba37
5619926,2022-06-29 17:48:00,0.81,19.0,708.0,3.2,9.6,26.9,55.0,19.0,1.72,49.0,113.0,fdba37
5619906,2022-06-29 17:47:00,0.81,19.0,708.0,3.0,8.2,26.9,55.0,19.0,1.73,49.0,113.0,fdba37
5619886,2022-06-29 17:46:00,0.81,19.0,708.0,2.9,10.2,26.9,55.0,19.0,1.73,49.0,113.0,fdba37
5619866,2022-06-29 17:45:00,0.81,19.0,708.0,0.0,-1.0,26.9,55.0,19.0,1.74,49.0,113.0,fdba37
5619846,2022-06-29 17:44:00,0.81,19.0,708.0,0.0,-1.0,26.9,54.9,19.0,1.74,49.0,113.0,fdba37
5619826,2022-06-29 17:43:00,0.81,19.0,708.0,2.8,8.4,26.9,55.0,19.0,1.73,49.0,113.0,fdba37
5619806,2022-06-29 17:42:00,0.81,19.0,708.0,2.9,9.5,26.9,55.4,19.0,1.77,49.0,113.0,fdba37
5619786,2022-06-29 17:41:00,0.81,19.0,708.0,2.5,7.0,26.9,55.6,20.0,1.8,50.0,113.0,fdba37
5619766,2022-06-29 17:40:00,0.81,19.0,708.0,2.7,8.8,26.9,55.3,20.0,1.8,50.0,113.0,fdba37
5619746,2022-06-29 17:39:00,0.81,19.0,708.0,2.7,8.1,26.9,55.2,19.0,1.78,50.0,113.0,fdba37
5619726,2022-06-29 17:38:00,0.81,19.0,708.0,0.0,-1.0,26.9,55.3,19.0,1.78,49.0,113.0,fdba37
5619706,2022-06-29 17:37:00,0.81,19.0,708.0,2.7,9.2,26.9,55.4,19.0,1.8,49.0,113.0,fdba37
5619686,2022-06-29 17:36:00,0.81,19.0,708.0,2.8,8.2,26.9,55.6,20.0,1.81,49.0,113.0,fdba37
5619666,2022-06-29 17:34:00,0.81,19.0,708.0,2.9,9.5,26.9,55.5,19.0,1.83,49.0,114.0,fdba37
5619646,2022-06-29 17:33:00,0.81,19.0,708.0,3.0,8.7,26.9,55.2,19.0,1.8,50.0,113.0,fdba37
5619626,2022-06-29 17:32:00,0.81,19.0,708.0,2.9,8.1,26.9,55.2,19.0,1.79,49.0,113.0,fdba37
5619606,2022-06-29 17:31:00,0.81,19.0,708.0,2.8,7.8,26.9,55.1,19.0,1.79,50.0,113.0,fdba37
5619586,2022-06-29 17:30:00,0.81,19.0,708.0,3.1,10.6,26.9,55.4,19.0,1.82,50.0,113.0,fdba37
5619566,2022-06-29 17:29:00,0.81,19.0,708.0,2.4,5.9,26.9,55.7,20.0,1.83,50.0,114.0,fdba37
5619546,2022-06-29 17:28:00,0.81,19.0,708.0,2.9,10.8,26.9,55.6,20.0,1.84,50.0,113.0,fdba37
5619526,2022-06-29 17:27:00,0.81,19.0,708.0,2.9,11.5,26.9,55.2,19.0,1.83,49.0,113.0,fdba37
5619506,2022-06-29 17:26:00,0.81,19.0,708.0,2.8,10.0,26.9,55.5,20.0,1.79,49.0,113.0,fdba37
5619486,2022-06-29 17:25:00,0.81,19.0,708.0,3.0,8.5,26.9,55.6,19.0,1.82,49.0,113.0,fdba37
5619466,2022-06-29 17:24:00,0.81,19.0,708.0,2.7,8.4,26.9,55.5,19.0,1.86,49.0,114.0,fdba37
5619446,2022-06-29 17:23:00,0.81,19.0,708.0,3.0,10.6,26.9,55.5,19.0,1.83,49.0,113.0,fdba37
5619426,2022-06-29 17:22:00,0.81,19.0,708.0,3.0,9.1,26.9,55.7,19.0,1.83,49.0,113.0,fdba37
5619406,2022-06-29 17:21:00,0.82,19.0,708.0,0.0,-1.0,26.9,56.0,20.0,1.86,49.0,113.0,fdba37
5619386,2022-06-29 17:20:00,0.81,19.0,708.0,0.0,-1.0,26.9,55.7,20.0,1.84,48.0,113.0,fdba37
5619366,2022-06-29 17:19:00,0.81,19.0,708.0,3.1,9.2,26.9,55.5,19.0,1.8,49.0,113.0,fdba37
5619346,2022-06-29 17:18:00,0.81,19.0,708.0,3.1,9.8,26.9,55.8,19.0,1.84,50.0,113.0,fdba37
5619326,2022-06-29 17:17:00,0.82,19.0,708.0,3.0,8.0,26.9,55.9,19.0,1.9100000000000001,51.0,114.0,fdba37
5619306,2022-06-29 17:16:00,0.81,19.0,708.0,3.1,9.3,26.9,55.6,20.0,1.86,50.0,114.0,fdba37
5619286,2022-06-29 17:15:00,0.81,19.0,708.0,2.8,8.5,26.9,55.6,19.0,1.77,49.0,113.0,fdba37
5619266,2022-06-29 17:14:00,0.81,19.0,708.0,0.0,-1.0,26.9,55.7,19.0,1.79,49.0,113.0,fdba37
5619246,2022-06-29 17:13:00,0.81,19.0,708.0,2.8,9.5,26.9,55.7,19.0,1.8,49.0,113.0,fdba37
5619226,2022-06-29 17:12:00,0.81,19.0,708.0,2.6,7.4,26.9,55.8,20.0,1.84,49.0,113.0,fdba37
5619206,2022-06-29 17:10:00,0.82,19.0,708.0,2.8,9.0,26.9,55.9,19.0,1.86,49.0,113.0,fdba37
5619186,2022-06-29 17:09:00,0.82,19.0,708.0,3.2,10.7,26.9,56.1,20.0,1.82,49.0,113.0,fdba37
5619166,2022-06-29 17:08:00,0.81,19.0,708.0,3.2,8.3,26.9,55.7,19.0,1.82,49.0,113.0,fdba37
5619146,2022-06-29 17:07:00,0.82,19.0,708.0,3.2,12.8,26.9,56.0,19.0,1.79,48.0,112.0,fdba37
5619126,2022-06-29 17:06:00,0.82,19.0,708.0,3.0,9.6,26.9,56.1,20.0,1.8800000000000001,49.0,113.0,fdba37
5619106,2022-06-29 17:05:00,0.82,19.0,708.0,3.3,9.7,26.9,56.0,20.0,1.9000000000000001,49.0,113.0,fdba37
5619086,2022-06-29 17:04:00,0.82,19.0,708.0,3.2,9.3,26.9,56.1,20.0,1.87,50.0,113.0,fdba37
5619066,2022-06-29 17:03:00,0.82,19.0,708.0,3.1,8.8,26.9,56.2,19.0,1.8900000000000001,49.0,113.0,fdba37
5619046,2022-06-29 17:02:00,0.82,19.0,708.0,3.0,7.8,26.9,55.9,20.0,1.9100000000000001,49.0,113.0,fdba37
5619026,2022-06-29 17:01:00,0.81,19.0,708.0,2.9,8.7,26.9,55.8,19.0,1.8900000000000001,50.0,112.0,fdba37
5619006,2022-06-29 17:00:00,0.82,19.0,708.0,2.9,7.1,26.9,55.9,19.0,1.86,49.0,112.0,fdba37
5618986,2022-06-29 16:59:00,0.82,19.0,708.0,2.7,6.3,26.9,56.4,20.0,1.8800000000000001,49.0,112.0,fdba37
5618966,2022-06-29 16:58:00,0.82,19.0,708.0,2.9,8.8,26.9,56.4,20.0,1.92,49.0,113.0,fdba37
5618946,2022-06-29 16:57:00,0.82,19.0,708.0,0.0,-1.0,26.9,56.4,20.0,1.93,48.0,113.0,fdba37
5618926,2022-06-29 16:56:00,0.82,19.0,708.0,0.0,-1.0,26.9,56.2,20.0,1.9000000000000001,48.0,112.0,fdba37
5618906,2022-06-29 16:55:00,0.82,19.0,708.0,3.0,7.9,26.9,56.4,19.0,1.8800000000000001,48.0,113.0,fdba37
5618886,2022-06-29 16:54:00,0.82,19.0,708.0,3.0,7.0,26.9,56.7,20.0,1.9100000000000001,47.0,113.0,fdba37
5618866,2022-06-29 16:53:00,0.82,19.0,708.0,3.3,9.5,26.9,56.1,20.0,1.9000000000000001,48.0,112.0,fdba37
5618846,2022-06-29 16:52:00,0.82,19.0,708.0,3.2,9.2,26.9,56.1,20.0,1.8800000000000001,48.0,112.0,fdba37
5618826,2022-06-29 16:51:00,0.82,19.0,708.0,2.9,7.3,26.9,56.4,20.0,1.8800000000000001,48.0,112.0,fdba37
5618806,2022-06-29 16:50:00,0.82,19.0,708.0,0.0,-1.0,26.9,56.2,20.0,1.9000000000000001,50.0,113.0,fdba37
5618786,2022-06-29 16:49:00,0.85,20.0,708.0,3.2,9.5,27.0,56.3,19.0,1.8900000000000001,50.0,112.0,fdba37
5618766,2022-06-29 16:48:00,0.82,19.0,708.0,3.2,8.1,26.9,56.1,20.0,1.92,50.0,113.0,fdba37
5618746,2022-06-29 16:46:00,0.82,19.0,708.0,3.3,10.1,26.9,56.1,19.0,1.8800000000000001,50.0,112.0,fdba37
5618726,2022-06-29 16:45:00,0.82,19.0,708.0,3.0,8.9,26.9,55.9,20.0,1.87,49.0,113.0,fdba37
5618706,2022-06-29 16:44:00,0.82,19.0,708.0,3.0,9.7,26.9,55.9,19.0,1.85,49.0,113.0,fdba37
5618686,2022-06-29 16:43:00,0.82,19.0,708.0,3.2,9.3,26.9,56.0,19.0,1.83,49.0,113.0,fdba37
5618666,2022-06-29 16:42:00,0.85,20.0,708.0,3.0,7.9,27.0,56.0,19.0,1.87,49.0,112.0,fdba37
5618646,2022-06-29 16:41:00,0.81,19.0,708.0,3.2,10.3,26.9,55.8,19.0,1.86,49.0,112.0,fdba37
5618626,2022-06-29 16:40:00,0.81,19.0,708.0,2.9,7.6,26.9,55.7,20.0,1.86,49.0,113.0,fdba37
5618606,2022-06-29 16:39:00,0.81,19.0,708.0,3.3,9.6,26.9,55.7,19.0,1.85,49.0,112.0,fdba37
5618586,2022-06-29 16:38:00,0.81,19.0,708.0,3.2,8.8,26.9,55.8,19.0,1.84,48.0,113.0,fdba37
5618566,2022-06-29 16:37:00,0.82,19.0,708.0,2.9,8.5,26.9,56.0,19.0,1.83,49.0,113.0,fdba37
5618546,2022-06-29 16:36:00,0.82,19.0,708.0,3.1,8.2,26.9,56.0,20.0,1.85,48.0,112.0,fdba37
5618526,2022-06-29 16:35:00,0.82,19.0,708.0,3.6,14.9,26.9,56.1,20.0,1.83,48.0,113.0,fdba37
5618506,2022-06-29 16:34:00,0.81,19.0,708.0,2.9,8.4,26.9,55.7,19.0,1.83,49.0,113.0,fdba37
5618486,2022-06-29 16:33:00,0.82,19.0,708.0,3.0,10.1,26.9,56.3,20.0,1.81,49.0,113.0,fdba37
5618466,2022-06-29 16:32:00,0.81,19.0,708.0,0.0,-1.0,26.9,55.7,19.0,1.84,49.0,112.0,fdba37
5618446,2022-06-29 16:31:00,0.85,20.0,708.0,0.0,-1.0,27.0,55.9,19.0,1.82,49.0,113.0,fdba37
5618426,2022-06-29 16:30:00,0.82,19.0,708.0,3.1,8.5,26.9,56.1,19.0,1.81,48.0,113.0,fdba37
5618406,2022-06-29 16:29:00,0.85,20.0,708.0,3.1,8.6,27.0,56.4,20.0,1.83,48.0,112.0,fdba37
5618386,2022-06-29 16:28:00,0.85,20.0,708.0,3.0,11.0,27.0,56.4,20.0,1.86,49.0,113.0,fdba37
5618366,2022-06-29 16:27:00,0.82,19.0,708.0,3.3,10.5,26.9,56.1,19.0,1.8900000000000001,49.0,113.0,fdba37
5618346,2022-06-29 16:26:00,0.82,19.0,708.0,3.1,9.8,26.9,56.3,19.0,1.86,49.0,113.0,fdba37
5618326,2022-06-29 16:25:00,0.82,19.0,708.0,0.0,-1.0,26.9,56.2,19.0,1.83,48.0,113.0,fdba37
5618306,2022-06-29 16:24:00,0.82,19.0,708.0,2.8,9.5,26.9,56.2,19.0,1.81,48.0,112.0,fdba37
5618286,2022-06-29 16:22:00,0.85,20.0,708.0,3.0,9.5,27.0,56.2,19.0,1.79,48.0,113.0,fdba37
5618266,2022-06-29 16:21:00,0.82,19.0,708.0,2.8,7.5,26.9,56.2,20.0,1.8,49.0,113.0,fdba37
5618246,2022-06-29 16:20:00,0.82,19.0,708.0,2.7,6.2,26.9,56.4,19.0,1.8,48.0,113.0,fdba37
5618226,2022-06-29 16:19:00,0.82,19.0,708.0,2.9,7.3,26.9,56.6,19.0,1.82,49.0,113.0,fdba37
5618206,2022-06-29 16:18:00,0.82,19.0,708.0,2.9,6.9,26.9,56.1,20.0,1.83,48.0,112.0,fdba37
5618186,2022-06-29 16:17:00,0.85,20.0,708.0,3.2,8.3,27.0,56.3,19.0,1.79,48.0,113.0,fdba37
5618166,2022-06-29 16:16:00,0.82,19.0,708.0,2.6,7.1,26.9,56.3,19.0,1.79,48.0,113.0,fdba37
5618146,2022-06-29 16:15:00,0.82,19.0,708.0,2.8,8.6,26.9,56.1,19.0,1.8,47.0,113.0,fdba37
5618126,2022-06-29 16:14:00,0.85,20.0,708.0,2.9,8.0,27.0,56.1,19.0,1.81,48.0,113.0,fdba37
5618106,2022-06-29 16:13:00,0.82,19.0,708.0,3.0,10.5,26.9,56.5,19.0,1.78,48.0,113.0,fdba37
5618086,2022-06-29 16:12:00,0.82,19.0,708.0,3.0,9.7,26.9,56.1,19.0,1.82,47.0,113.0,fdba37
5618066,2022-06-29 16:11:00,0.82,19.0,708.0,3.2,11.3,26.9,56.4,19.0,1.78,46.0,112.0,fdba37
5618046,2022-06-29 16:10:00,0.82,19.0,708.0,3.1,10.9,26.9,56.6,19.0,1.83,47.0,113.0,fdba37
5618026,2022-06-29 16:09:00,0.85,20.0,708.0,3.3,8.4,27.0,56.5,19.0,1.84,47.0,112.0,fdba37
5618006,2022-06-29 16:08:00,0.82,19.0,708.0,0.0,-1.0,26.9,56.2,19.0,1.81,48.0,113.0,fdba37
5617986,2022-06-29 16:07:00,0.82,19.0,708.0,0.0,-1.0,26.9,56.1,19.0,1.81,48.0,113.0,fdba37
5617966,2022-06-29 16:06:00,0.85,20.0,708.0,3.2,10.0,27.0,56.2,19.0,1.81,48.0,113.0,fdba37
5617946,2022-06-29 16:05:00,0.82,19.0,708.0,3.3,9.9,26.9,56.4,19.0,1.82,48.0,113.0,fdba37
5617926,2022-06-29 16:04:00,0.85,20.0,708.0,2.9,7.9,27.0,56.4,19.0,1.86,49.0,113.0,fdba37
5617906,2022-06-29 16:03:00,0.85,20.0,708.0,2.9,8.2,27.0,56.3,19.0,1.85,49.0,112.0,fdba37
5617886,2022-06-29 16:02:00,0.82,19.0,708.0,3.0,10.5,26.9,56.6,19.0,1.82,49.0,113.0,fdba37
5617866,2022-06-29 16:01:00,0.85,20.0,708.0,0.0,-1.0,27.0,56.7,20.0,1.9100000000000001,49.0,113.0,fdba37
5617846,2022-06-29 16:00:00,0.85,20.0,708.0,3.3,10.1,27.0,56.3,19.0,1.85,48.0,112.0,fdba37
5617826,2022-06-29 15:58:00,0.82,19.0,708.0,3.3,10.8,26.9,56.4,19.0,1.82,47.0,112.0,fdba37
5617806,2022-06-29 15:57:00,0.82,19.0,708.0,3.4,9.8,26.9,56.3,19.0,1.84,48.0,112.0,fdba37
5617786,2022-06-29 15:56:00,0.82,19.0,708.0,3.3,9.3,26.9,56.3,20.0,1.82,47.0,112.0,fdba37
5617766,2022-06-29 15:55:00,0.82,19.0,708.0,3.3,10.0,26.9,56.4,19.0,1.87,49.0,112.0,fdba37
5617746,2022-06-29 15:54:00,0.82,19.0,708.0,2.9,7.9,26.9,56.7,19.0,1.8800000000000001,49.0,113.0,fdba37
5617726,2022-06-29 15:53:00,0.85,20.0,708.0,3.1,8.9,27.0,56.4,19.0,1.92,49.0,113.0,fdba37
5617706,2022-06-29 15:52:00,0.82,19.0,708.0,2.7,7.6,26.9,56.5,19.0,1.9000000000000001,49.0,112.0,fdba37
5617686,2022-06-29 15:51:00,0.82,19.0,708.0,2.8,6.4,26.9,56.3,19.0,1.8900000000000001,48.0,112.0,fdba37
5617666,2022-06-29 15:50:00,0.82,19.0,708.0,3.1,8.1,26.9,56.4,19.0,1.82,47.0,112.0,fdba37
5617646,2022-06-29 15:49:00,0.79,18.0,708.0,2.8,6.5,26.8,56.4,19.0,1.84,47.0,112.0,fdba37
5617626,2022-06-29 15:48:00,0.79,18.0,708.0,3.2,9.6,26.8,56.5,19.0,1.84,47.0,112.0,fdba37
5617606,2022-06-29 15:47:00,0.79,18.0,708.0,3.0,9.6,26.8,56.5,19.0,1.85,47.0,113.0,fdba37
5617586,2022-06-29 15:46:00,0.82,19.0,708.0,3.2,8.2,26.9,56.5,19.0,1.86,47.0,112.0,fdba37
5617566,2022-06-29 15:45:00,0.82,19.0,708.0,3.3,11.0,26.9,56.7,19.0,1.8900000000000001,49.0,112.0,fdba37
5617546,2022-06-29 15:44:00,0.79,18.0,708.0,0.0,-1.0,26.8,56.3,19.0,1.8800000000000001,49.0,112.0,fdba37
5617526,2022-06-29 15:43:00,0.82,19.0,708.0,0.0,-1.0,26.9,56.5,19.0,1.8900000000000001,49.0,113.0,fdba37
5617506,2022-06-29 15:42:00,0.82,19.0,708.0,3.5,11.9,26.9,56.4,19.0,1.8900000000000001,49.0,113.0,fdba37
5617486,2022-06-29 15:41:00,0.79,18.0,708.0,3.6,10.0,26.8,56.5,20.0,1.87,48.0,113.0,fdba37
5617466,2022-06-29 15:40:00,0.79,18.0,708.0,3.2,9.2,26.8,56.5,20.0,1.9000000000000001,49.0,112.0,fdba37
5617446,2022-06-29 15:39:00,0.79,18.0,708.0,3.7,11.1,26.8,56.5,19.0,1.87,49.0,113.0,fdba37
5617426,2022-06-29 15:38:00,0.79,18.0,708.0,3.5,10.3,26.8,56.3,19.0,1.85,48.0,112.0,fdba37
5617406,2022-06-29 15:37:00,0.82,19.0,708.0,0.0,-1.0,26.9,56.3,19.0,1.81,48.0,113.0,fdba37
5617386,2022-06-29 15:36:00,0.79,18.0,708.0,3.3,10.1,26.8,56.3,19.0,1.79,48.0,113.0,fdba37
5617366,2022-06-29 15:34:00,0.79,18.0,708.0,3.1,8.8,26.8,56.1,19.0,1.81,48.0,112.0,fdba37
5617346,2022-06-29 15:33:00,0.79,18.0,708.0,3.2,10.5,26.8,56.3,19.0,1.8,48.0,113.0,fdba37
5617326,2022-06-29 15:32:00,0.79,18.0,708.0,3.3,9.2,26.8,56.4,19.0,1.79,48.0,113.0,fdba37
5617306,2022-06-29 15:31:00,0.79,18.0,708.0,3.2,8.6,26.8,56.5,19.0,1.81,48.0,113.0,fdba37
5617286,2022-06-29 15:30:00,0.79,18.0,708.0,3.3,10.4,26.8,56.4,19.0,1.81,48.0,112.0,fdba37
5617266,2022-06-29 15:29:00,0.79,18.0,708.0,3.1,9.4,26.8,56.2,19.0,1.82,48.0,113.0,fdba37
5617246,2022-06-29 15:28:00,0.78,18.0,708.0,3.9,14.6,26.8,55.9,19.0,1.77,48.0,113.0,fdba37
5617226,2022-06-29 15:27:00,0.79,18.0,708.0,3.2,10.4,26.8,56.2,19.0,1.77,48.0,113.0,fdba37
5617206,2022-06-29 15:26:00,0.79,18.0,708.0,2.9,7.5,26.8,56.2,19.0,1.77,48.0,113.0,fdba37
5617186,2022-06-29 15:25:00,0.79,18.0,708.0,3.1,6.8,26.8,56.4,19.0,1.77,48.0,113.0,fdba37
5617166,2022-06-29 15:24:00,0.78,18.0,708.0,3.5,12.5,26.8,55.7,19.0,1.74,48.0,113.0,fdba37
5617146,2022-06-29 15:23:00,0.79,18.0,708.0,3.3,9.0,26.8,56.6,19.0,1.73,47.0,113.0,fdba37
5617126,2022-06-29 15:22:00,0.79,18.0,708.0,3.3,9.9,26.8,56.3,19.0,1.82,48.0,113.0,fdba37
5617106,2022-06-29 15:21:00,0.79,18.0,708.0,3.4,12.0,26.8,56.3,20.0,1.8,48.0,113.0,fdba37
5617086,2022-06-29 15:20:00,0.78,18.0,708.0,0.0,-1.0,26.8,55.6,19.0,1.8,48.0,113.0,fdba37
5617066,2022-06-29 15:19:00,0.82,19.0,708.0,0.0,-1.0,26.9,56.4,19.0,1.75,48.0,113.0,fdba37
5617046,2022-06-29 15:18:00,0.82,19.0,708.0,3.5,11.6,26.9,56.0,19.0,1.86,49.0,113.0,fdba37
5617026,2022-06-29 15:17:00,0.82,19.0,708.0,3.1,9.6,26.9,56.1,19.0,1.8,48.0,113.0,fdba37
5617006,2022-06-29 15:16:00,0.82,19.0,708.0,3.6,11.2,26.9,56.5,20.0,1.83,48.0,113.0,fdba37
5616986,2022-06-29 15:15:00,0.82,19.0,708.0,3.4,9.2,26.9,56.6,19.0,1.8900000000000001,49.0,113.0,fdba37
5616966,2022-06-29 15:14:00,0.82,19.0,708.0,3.5,10.0,26.9,56.2,20.0,1.87,49.0,113.0,fdba37
5616946,2022-06-29 15:13:00,0.82,19.0,708.0,0.0,-1.0,26.9,56.5,20.0,1.82,49.0,113.0,fdba37
5616926,2022-06-29 15:11:00,0.83,19.0,708.0,3.4,8.5,26.9,57.1,20.0,1.83,50.0,113.0,fdba37
5616906,2022-06-29 15:10:00,0.82,19.0,708.0,3.5,11.1,26.9,56.6,20.0,1.9000000000000001,50.0,113.0,fdba37
5616886,2022-06-29 15:09:00,0.83,19.0,708.0,3.5,10.8,26.9,57.0,20.0,1.94,50.0,113.0,fdba37
5616866,2022-06-29 15:08:00,0.82,19.0,708.0,3.2,9.8,26.9,56.9,20.0,1.92,50.0,113.0,fdba37
5616846,2022-06-29 15:07:00,0.83,19.0,708.0,3.5,10.9,26.9,57.0,20.0,1.95,50.0,113.0,fdba37
5616826,2022-06-29 15:06:00,0.82,19.0,708.0,3.7,13.7,26.9,56.7,19.0,1.92,50.0,113.0,fdba37
5616806,2022-06-29 15:05:00,0.82,19.0,708.0,3.2,8.6,26.9,56.4,20.0,1.8800000000000001,50.0,113.0,fdba37
5616786,2022-06-29 15:04:00,0.82,19.0,708.0,3.8,13.3,26.9,56.7,20.0,1.86,50.0,113.0,fdba37
5616766,2022-06-29 15:03:00,0.83,19.0,708.0,3.6,8.9,26.9,57.0,20.0,1.9100000000000001,50.0,113.0,fdba37
5616746,2022-06-29 15:02:00,0.83,19.0,708.0,3.6,11.1,26.9,57.1,20.0,1.95,50.0,113.0,fdba37
5616726,2022-06-29 15:01:00,0.82,19.0,708.0,3.8,13.4,26.9,56.9,20.0,1.96,50.0,113.0,fdba37
5616706,2022-06-29 15:00:00,0.86,21.0,708.0,3.4,9.5,27.0,57.1,19.0,1.97,49.0,112.0,fdba37
5616686,2022-06-29 14:59:00,0.83,19.0,708.0,3.3,8.7,26.9,57.2,20.0,1.94,48.0,112.0,fdba37
5616666,2022-06-29 14:58:00,0.86,21.0,708.0,3.1,11.4,27.0,57.1,20.0,1.98,49.0,113.0,fdba37
5616646,2022-06-29 14:57:00,0.83,19.0,708.0,3.4,10.3,26.9,57.0,20.0,1.95,48.0,113.0,fdba37
5616626,2022-06-29 14:56:00,0.83,19.0,708.0,0.0,-1.0,26.9,57.1,19.0,1.94,49.0,112.0,fdba37
5616607,2022-06-29 14:55:00,0.86,21.0,708.0,0.0,-1.0,27.0,57.1,20.0,1.94,49.0,113.0,fdba37
5616587,2022-06-29 14:54:00,0.83,19.0,708.0,3.4,10.2,26.9,57.1,20.0,1.96,50.0,113.0,fdba37
5616567,2022-06-29 14:53:00,0.83,19.0,708.0,3.5,11.4,26.9,57.0,20.0,1.9100000000000001,49.0,113.0,fdba37
5616547,2022-06-29 14:52:00,0.86,21.0,708.0,3.8,12.5,27.0,57.1,20.0,1.9100000000000001,49.0,113.0,fdba37
5616527,2022-06-29 14:51:00,0.83,19.0,708.0,3.3,10.5,26.9,57.0,20.0,1.9000000000000001,49.0,113.0,fdba37
5616507,2022-06-29 14:50:00,0.82,19.0,708.0,3.4,11.9,26.9,56.9,20.0,1.9100000000000001,48.0,112.0,fdba37
5616487,2022-06-29 14:49:00,0.85,20.0,708.0,0.0,-1.0,27.0,56.7,19.0,1.8800000000000001,49.0,113.0,fdba37
5616467,2022-06-29 14:47:00,0.86,21.0,708.0,3.6,10.7,27.0,57.2,20.0,1.8900000000000001,49.0,113.0,fdba37
5616447,2022-06-29 14:46:00,0.83,19.0,708.0,3.4,15.5,26.9,57.1,20.0,1.94,49.0,113.0,fdba37
5616427,2022-06-29 14:45:00,0.83,19.0,708.0,3.3,11.4,26.9,57.1,20.0,1.93,48.0,113.0,fdba37
5616407,2022-06-29 14:44:00,0.83,19.0,708.0,3.3,10.8,26.9,57.0,20.0,1.95,48.0,112.0,fdba37
